Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3134048665641222e-14  1.7720479840555334e-15
2  4.0  0.0  1.81474825980791  0.002511057144619204
3  8.0  0.0  1.8147482598079137  0.002511057144617457
4  16.0  0.0  3.6500416603778385  0.006851568463822834
5  32.0  0.0  3.650041660377842  0.006851568463822869
6  64.0  0.0  5.504577558224427  0.0064476808286807255
7  128.0  0.0  5.504577558224432  0.006447680828678916
8  256.0  0.0  7.3709906765555555  0.004990921667596818
9  512.0  0.0  7.370990676555559  0.004990921667595114
10  1024.0  0.0  9.248842553738436  0.006124675642660546
11  1024.0  0.0  9.248842553738438  0.006124675642661176
12  1024.0  0.0  9.090840000762586  0.018120996664206666
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.364659690625162e-14  3.0732866499340194e-15
2  4.0  0.0  1.8156086664057753  0.0033378153241772797
3  8.0  0.0  1.8156086664057782  0.0033378153241777663
4  16.0  0.0  3.649955909484685  0.005605793079712847
5  32.0  0.0  3.64995590948469  0.005605793079711996
6  64.0  0.0  5.501690098330066  0.005399203026249725
7  128.0  0.0  5.501690098330067  0.005399203026248891
8  256.0  0.0  7.369603665493294  0.006530919215870503
9  512.0  0.0  7.369603665493303  0.006530919215871038
10  1024.0  0.0  9.248160666328914  0.005797100674369162
11  1024.0  0.0  9.248160666328918  0.005797100674369321
12  1024.0  0.0  9.51153483806029  0.018844223725882663
Numero de qubits: 22 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200469  2.995339747294888e-15
2  4.0  0.0  0.9064569982200528  5.848673439562695e-15
3  8.0  0.0  2.729728629452402  0.004563571966116063
4  16.0  0.0  2.7297286294524037  0.0045635719661177455
5  32.0  0.0  4.576153075015422  0.005292056055016286
6  64.0  0.0  4.576153075015425  0.005292056055017388
7  128.0  0.0  6.43522042359494  0.0037501729610102067
8  256.0  0.0  6.435220423594943  0.0037501729610110134
9  512.0  0.0  8.307124160696983  0.003503705827921545
10  1024.0  0.0  8.30712416069699  0.0035037058279221564
11  2048.0  0.0  10.189377361886532  0.005454509030622577
12  2048.0  0.0  10.189377361886534  0.0054545090306214765
Numero de qubits: 23 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200472  3.170848270743127e-15
2  4.0  0.0  0.9064569982200507  3.76854898924069e-15
3  8.0  0.0  2.729556270895466  0.003678532554338736
4  16.0  0.0  2.729556270895471  0.0036785325543382667
5  32.0  0.0  4.575609051479847  0.005139424813435656
6  64.0  0.0  4.575609051479851  0.005139424813434787
7  128.0  0.0  6.436461744314878  0.0076598143986285425
8  256.0  0.0  6.436461744314881  0.007659814398627907
9  512.0  0.0  8.30942191061884  0.006214791876601322
10  1024.0  0.0  8.309421910618843  0.006214791876600785
11  2048.0  0.0  10.190379036167462  0.006106587096368977
12  2048.0  0.0  10.190379036167467  0.006106587096366959
Numero de qubits: 24 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.6145269579227278e-14  3.289405869700303e-15
2  4.0  0.0  1.813862815525806  0.0016949143858037098
3  8.0  0.0  1.8138628155258094  0.0016949143858043022
4  16.0  0.0  3.6504771376494185  0.0034005678239072885
5  32.0  0.0  3.650477137649424  0.003400567823906624
6  64.0  0.0  5.503304458363144  0.006430966020551749
7  128.0  0.0  5.503304458363151  0.006430966020550784
8  256.0  0.0  7.370793705496783  0.006927304428031036
9  512.0  0.0  7.370793705496787  0.006927304428031103
10  1024.0  0.0  9.246843615292088  0.00453546773461697
11  2048.0  0.0  9.246843615292091  0.004535467734616772
12  4096.0  0.0  11.134202100343893  0.0051699394281250945
Numero de qubits: 25 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.5760858398769485e-14  3.8248429523883075e-15
2  4.0  0.0  1.8136322643521225  0.0009491529797552923
3  8.0  0.0  1.8136322643521308  0.0009491529797563167
4  16.0  0.0  3.6513046870135653  0.005026094446418747
5  32.0  0.0  3.65130468701357  0.0050260944464189635
6  64.0  0.0  5.505850948984788  0.005607269951294938
7  128.0  0.0  5.505850948984795  0.005607269951294546
8  256.0  0.0  7.37255382958462  0.004922302582754435
9  512.0  0.0  7.372553829584622  0.00492230258275336
10  1024.0  0.0  9.24865874110843  0.004413764756117436
11  2048.0  0.0  9.248658741108434  0.004413764756117176
12  4096.0  0.0  11.135736195603403  0.004665779561023272
Numero de qubits: 26 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200485  2.2747383366409583e-15
2  4.0  0.0  0.9064569982200539  6.937339417550777e-15
3  8.0  0.0  2.7322299808275408  0.004973544906085501
4  16.0  0.0  2.7322299808275448  0.00497354490608686
5  32.0  0.0  4.577395159163639  0.006621589168345514
6  64.0  0.0  4.577395159163646  0.0066215891683437675
7  128.0  0.0  6.43645185959951  0.004452309897658759
8  256.0  0.0  6.436451859599517  0.004452309897658947
9  512.0  0.0  8.309146804078356  0.004655734040923469
10  1024.0  0.0  8.309146804078358  0.0046557340409249795
11  2048.0  0.0  10.191101749561543  0.005097709616493801
12  4096.0  0.0  10.191101749561549  0.005097709616495068
Numero de qubits: 27 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200489  4.242882555076958e-15
2  4.0  0.0  0.9064569982200512  1.2778951559174794e-14
3  8.0  0.0  2.729902129104965  0.004272814663344291
4  16.0  0.0  2.729902129104972  0.004272814663344441
5  32.0  0.0  4.573250900318264  0.00702095753847408
6  64.0  0.0  4.573250900318269  0.00702095753847656
7  128.0  0.0  6.4354191156714435  0.007822352134505111
8  256.0  0.0  6.435419115671452  0.007822352134504147
9  512.0  0.0  8.30754461651692  0.008930515498150202
10  1024.0  0.0  8.307544616516925  0.008930515498148805
11  2048.0  0.0  10.189181491407961  0.007783915669462654
12  4096.0  0.0  10.189181491407965  0.007783915669461219
Numero de qubits: 28 
